movieId,title,year,genres,avgRating,ratingCount,tmdbId,imdbId
6774,Videodrome,1983,Fantasy|Horror|Sci-Fi|Thriller,3.68,1724,837,86541
4292,Norma Rae,1979,Drama,3.68,1141,40842,79638
3011,"They Shoot Horses, Don't They?",1969,Drama,3.68,1072,28145,65088
7649,Babylon 5: In the Beginning,1998,Adventure|Sci-Fi,3.68,1043,10940,120711
8581,Pirates of Silicon Valley,1999,Documentary|Drama,3.68,1004,3293,168122
7698,"China Syndrome, The",1979,Drama|Thriller,3.68,982,988,78966
44709,Akeelah and the Bee,2006,Drama,3.68,864,13751,437800
2757,Frances,1982,Drama,3.68,767,3526,83967
34528,Junebug,2005,Comedy|Drama,3.68,717,1444,418773
8157,Jin Roh: The Wolf Brigade (Jin-Rô),1998,Animation|Fantasy|Thriller,3.68,553,823,193253
49910,Freedom Writers,2007,Drama,3.68,553,1646,463998
64285,Wallace and Gromit in 'A Matter of Loaf and Death',2008,Animation|Comedy,3.68,495,14447,1118511
937,Love in the Afternoon,1957,Comedy|Romance,3.68,493,18299,50658
31193,"Many Adventures of Winnie the Pooh, The",1977,Animation|Children|Musical,3.68,493,13716,76363
896,Wild Reeds (Les roseaux sauvages),1994,Drama,3.68,490,26933,111019
8010,"Power of One, The",1992,Drama,3.68,468,13823,105159
3678,"Man with the Golden Arm, The",1955,Drama,3.68,416,541,48347
37739,"Greatest Game Ever Played, The",2005,Drama,3.68,412,15487,388980
1151,Faust,1994,Animation|Comedy|Thriller,3.68,368,18919,109781
3855,"Affair of Love, An (Liaison pornographique, Une)",1999,Drama|Romance,3.68,363,46991,204709
8404,"Hound of the Baskervilles, The",1939,Crime|Mystery|Thriller,3.68,355,27118,31448
74416,Fish Tank,2009,Drama,3.68,332,24469,1232776
5007,Topkapi,1964,Adventure|Comedy|Thriller,3.68,331,5052,58672
6125,"Secret Policeman's Other Ball, The",1982,Comedy|Documentary|Musical,3.68,298,59533,84648
25856,Wuthering Heights,1939,Drama|Romance,3.68,294,3084,32145
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",1971,Drama,3.68,287,11316,67372
26606,"Chinese Ghost Story, A (Sinnui yauwan)",1987,Action|Fantasy|Horror|Romance,3.68,266,30421,93978
4772,Dinner Rush,2000,Drama,3.68,246,22617,229340
6368,Cinemania,2002,Documentary,3.68,243,51230,281724
3311,"Man from Laramie, The",1955,Western,3.68,227,18264,48342
3951,Two Family House,2000,Drama,3.68,217,63956,202641
65612,Castaway,1986,Adventure|Drama,3.68,203,52886,92732
6450,"Heaven Knows, Mr. Allison",1957,Drama|War,3.68,192,37103,50490
6679,Revolution OS,2001,Documentary,3.68,189,19433,308808
25996,"Star Is Born, A",1954,Drama|Musical,3.68,169,3111,47522
8675,"Enemy Below, The",1957,Action|Drama|War,3.68,165,15876,50356
4918,"Young Lions, The",1958,Drama|War,3.68,160,40739,52415
7304,Allegro non troppo,1977,Animation|Comedy|Fantasy|Musical,3.68,160,22561,74121
33358,Off the Map,2003,Comedy|Drama,3.68,159,24078,332285
78162,Ricky Gervais Live 2: Politics,2004,Comedy,3.68,156,198307,439784
83803,Day & Night,2010,Animation|Children,3.68,147,40619,1620446
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje),1977,Drama|Thriller|War,3.68,146,633,76734
6192,Open Hearts (Elsker dig for evigt),2002,Romance,3.68,144,102,315543
42422,Voices of a Distant Star (Hoshi no koe),2003,Animation|Drama|Romance|Sci-Fi,3.68,142,37910,370754
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),1984,Comedy|Drama,3.68,135,8221,88461
32234,Julia,1977,Drama,3.68,116,42222,76245
5986,Fat City,1972,Drama,3.68,112,16993,68575
8275,College,1927,Comedy,3.68,108,34847,17765
103606,Stuck in Love,2012,Comedy|Drama|Romance,3.68,97,111969,2205697
60341,Standard Operating Procedure,2008,Crime|Documentary|War,3.68,93,8847,896866
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure),1982,Comedy,3.68,85,14645,84555
25905,"Miracle of Morgan's Creek, The",1944,Comedy|Romance,3.68,82,42879,37077
92243,"Flowers of War, The (Jin líng shí san chai)",2011,Drama|War,3.68,82,76758,1410063
60566,Just Another Love Story (Kærlighed på film),2007,Crime|Drama|Thriller,3.68,77,14898,1024942
31359,Moolaadé,2004,Drama,3.68,69,39504,416991
55652,Scum,1979,Crime|Drama,3.68,64,25476,79871
60137,"Rape of Europa, The",2006,Documentary,3.68,60,22905,997088
8423,"Kid Brother, The",1927,Children|Comedy|Romance,3.68,51,16661,18051
595,Beauty and the Beast,1991,Animation|Children|Fantasy|Musical|Romance|IMAX,3.67,35138,10020,101414
300,Quiz Show,1994,Drama,3.67,20601,11450,110932
11,"American President, The",1995,Comedy|Drama|Romance,3.67,18162,9087,112346
51662,300,2007,Action|Fantasy|War|IMAX,3.67,10807,1271,416449
3210,Fast Times at Ridgemont High,1982,Comedy|Drama|Romance,3.67,7968,13342,83929
3386,JFK,1991,Drama|Mystery|Thriller,3.67,7527,820,102138
1464,Lost Highway,1997,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3.67,4022,638,116922
281,Nobody's Fool,1994,Comedy|Drama|Romance,3.67,3936,11593,110684
7160,Monster,2003,Crime|Drama,3.67,3550,504,340855
5103,"Sandlot, The",1993,Children|Comedy|Drama,3.67,3504,11528,108037
5294,Frailty,2001,Crime|Drama|Thriller,3.67,2440,12149,264616
1633,Ulee's Gold,1997,Drama,3.67,2400,55306,120402
4102,Eddie Murphy Raw,1987,Comedy|Documentary,3.67,2193,17159,92948
848,"Spitfire Grill, The",1996,Drama,3.67,2062,47907,117718
60950,Vicky Cristina Barcelona,2008,Comedy|Drama|Romance,3.67,1850,5038,497465
93840,"Cabin in the Woods, The",2012,Comedy|Horror|Sci-Fi|Thriller,3.67,1757,22970,1259521
54190,Across the Universe,2007,Drama|Fantasy|Musical|Romance,3.67,1687,4688,445922
90866,Hugo,2011,Children|Drama|Mystery,3.67,1620,44826,970179
48997,Perfume: The Story of a Murderer,2006,Crime|Drama|Thriller,3.67,1556,1427,396171
91077,"Descendants, The",2011,Comedy|Drama,3.67,1336,65057,1033575
106916,American Hustle,2013,Crime|Drama,3.67,1199,168672,1800241
27266,2046,2004,Drama|Fantasy|Romance|Sci-Fi,3.67,1196,844,212712
1187,Passion Fish,1992,Drama,3.67,1189,41768,105107
4809,Silkwood,1983,Drama,3.67,1146,12502,86312
37857,MirrorMask,2005,Adventure|Children|Drama|Fantasy,3.67,946,14517,366780
3516,"Bell, Book and Candle",1958,Comedy|Fantasy|Romance,3.67,934,2006,51406
36276,Hidden (a.k.a. Cache) (Caché),2005,Drama|Mystery|Thriller,3.67,884,445,387898
3581,Human Traffic,1999,Comedy,3.67,864,11129,188674
2182,"Wrong Man, The",1956,Drama|Film-Noir|Thriller,3.67,768,22527,51207
80969,Never Let Me Go,2010,Drama|Romance|Sci-Fi,3.67,739,42188,1334260
8183,Educating Rita,1983,Comedy|Drama,3.67,660,38291,85478
31923,"Three Musketeers, The",1973,Action|Adventure|Comedy,3.67,620,2926,72281
77800,Four Lions,2010,Comedy|Drama,3.67,596,37495,1341167
95558,Beasts of the Southern Wild,2012,Drama|Fantasy,3.67,521,84175,2125435
58306,Mongol,2007,Drama|War,3.67,516,12246,416044
101525,"Place Beyond the Pines, The",2012,Crime|Drama,3.67,464,97367,1817273
6357,High Society,1956,Comedy|Musical|Romance,3.67,450,11424,49314
59392,Stargate: The Ark of Truth,2008,Action|Fantasy|Sci-Fi,3.67,377,13001,942903
5799,Exodus,1960,Drama|Romance|War,3.67,376,1941,53804
78836,Enter the Void,2009,Drama,3.67,347,34647,1191111
3281,"Brandon Teena Story, The",1998,Documentary,3.67,334,113096,144801
1068,Crossfire,1947,Crime|Film-Noir,3.67,333,28120,39286
3188,"Life and Times of Hank Greenberg, The",1998,Documentary,3.67,321,41276,208261
1437,"Cement Garden, The",1993,Drama,3.67,317,14832,106535
6237,"Glenn Miller Story, The",1953,Drama,3.67,315,17729,47030
5974,"Thief of Bagdad, The",1940,Adventure|Fantasy,3.67,287,12232,33152
5258,George Washington,2000,Drama,3.67,282,18292,262432
73587,Soul Kitchen,2009,Comedy,3.67,254,31175,1244668
4863,Female Trouble,1975,Comedy|Crime,3.67,245,14267,72979
4996,Little Otik (Otesánek),2000,Comedy|Drama|Fantasy,3.67,219,18939,228687
4840,"Last Metro, The (Dernier métro, Le)",1980,Drama|Romance,3.67,206,1716,80610
25937,Easter Parade,1948,Musical|Romance,3.67,195,29380,40308
1893,Beyond Silence (Jenseits der Stille),1996,Drama,3.67,185,312,116692
70451,Max Manus,2008,Action|Drama|War,3.67,169,13752,1029235
25793,Vampyr,1932,Fantasy|Horror,3.67,156,779,23649
27369,Daria: Is It Fall Yet?,2000,Animation|Comedy,3.67,152,44756,250440
25866,"Sea Hawk, The",1940,Action|Adventure|Romance,3.67,147,26201,33028
44889,Reefer Madness: The Movie Musical,2005,Comedy|Drama|Musical,3.67,142,20521,404364
26178,Two for the Road,1967,Comedy|Drama|Romance,3.67,139,5767,62407
26663,Monsieur Hire,1989,Crime|Romance|Thriller,3.67,139,38695,97904
25795,Dinner at Eight,1933,Comedy|Drama|Romance,3.67,135,39130,23948
48165,"Seventh Continent, The (Der siebente Kontinent)",1989,Drama,3.67,130,32761,98327
6226,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die)",1975,Drama,3.67,126,4762,73858
4824,Grateful Dawg,2000,Documentary,3.67,115,34453,265212
118900,Wild,2014,Drama,3.67,109,228970,2305051
7787,To Hell and Back,1955,Action|Drama|War,3.67,105,16514,48729
8740,"Lower Depths, The (Donzoko)",1957,Comedy|Drama,3.67,104,26893,50330
27802,Infernal Affairs 2 (Mou gaan dou II),2003,Action|Crime|Drama|Thriller,3.67,104,11647,369060
61257,I.O.U.S.A. (a.k.a. IOUSA),2008,Documentary,3.67,102,15320,963807
67801,Revanche,2008,Crime|Drama|Romance,3.67,102,15451,1173745
2930,Return with Honor,1998,Documentary,3.67,93,56235,176093
25945,They Live by Night,1949,Crime|Film-Noir|Romance,3.67,92,44190,40872
27432,"Beautiful Country, The",2004,Drama,3.67,91,41714,273108
25766,"Crowd, The",1928,Drama,3.67,89,3061,18806
7141,My Flesh and Blood,2003,Documentary,3.67,86,22289,342804
47306,"Canterbury Tale, A",1944,Drama|Mystery|War,3.67,83,15696,36695
65142,Loft,2008,Crime|Drama|Mystery,3.67,81,17845,926762
43897,"White Diamond, The",2004,Documentary,3.67,77,23965,435776
61967,"Autumn Afternoon, An (Sanma no aji)",1962,Drama,3.67,71,50759,56444
50594,Daisies (Sedmikrasky),1966,Comedy|Drama,3.67,62,46919,60959
480,Jurassic Park,1993,Action|Adventure|Sci-Fi|Thriller,3.66,59715,329,107290
349,Clear and Present Danger,1994,Action|Crime|Drama|Thriller,3.66,29571,9331,109444
5445,Minority Report,2002,Action|Crime|Mystery|Sci-Fi|Thriller,3.66,23642,180,181689
1356,Star Trek: First Contact,1996,Action|Adventure|Sci-Fi|Thriller,3.66,19324,199,117731
1127,"Abyss, The",1989,Action|Adventure|Sci-Fi|Thriller,3.66,17508,2756,96754
235,Ed Wood,1994,Comedy|Drama,3.66,16419,522,109707
1094,"Crying Game, The",1992,Drama|Romance|Thriller,3.66,12348,11386,104036
3448,"Good Morning, Vietnam",1987,Comedy|Drama|War,3.66,11548,801,93105
471,"Hudsucker Proxy, The",1994,Comedy,3.66,11268,11934,110074
8464,Super Size Me,2004,Comedy|Documentary|Drama,3.66,8375,9372,390521
6979,WarGames,1983,Drama|Sci-Fi|Thriller,3.66,4771,860,86567
1297,Real Genius,1985,Comedy,3.66,4412,14370,89886
80549,Easy A,2010,Comedy|Romance,3.66,1682,37735,1282140
3831,Saving Grace,2000,Comedy,3.66,1564,2360,195234
3163,Topsy-Turvy,1999,Comedy|Drama|Musical,3.66,1548,46435,151568
97752,Cloud Atlas,2012,Drama|Sci-Fi|IMAX,3.66,1541,83542,1371111
7044,Wild at Heart,1990,Crime|Drama|Mystery|Romance|Thriller,3.66,1537,483,100935
1085,"Old Man and the Sea, The",1958,Adventure|Drama,3.66,1285,11331,52027
2171,Next Stop Wonderland,1998,Comedy|Drama|Romance,3.66,1203,41469,119778
74545,"Ghost Writer, The",2010,Drama|Mystery|Thriller,3.66,1189,11439,1139328
7018,Presumed Innocent,1990,Crime|Drama|Thriller,3.66,1155,11092,100404
4304,Startup.com,2001,Documentary,3.66,1069,14268,256408
60161,Futurama: The Beast with a Billion Backs,2008,Action|Animation|Comedy|Romance|Sci-Fi,3.66,1011,12889,1054485
760,Stalingrad,1993,Drama|War,3.66,895,11101,108211
897,For Whom the Bell Tolls,1943,Adventure|Drama|Romance|War,3.66,885,27854,35896
4218,River's Edge,1986,Crime|Drama,3.66,857,21309,91860
97923,Flight,2012,Drama,3.66,806,87502,1907668
90439,Margin Call,2011,Drama|Thriller,3.66,608,50839,1615147
982,Picnic,1955,Drama,3.66,588,39940,48491
893,Mother Night,1996,Drama,3.66,584,20318,117093
4495,Crossing Delancey,1988,Comedy|Romance,3.66,556,27397,94921
8147,Charly,1968,Drama|Sci-Fi,3.66,531,29146,62794
8341,Oliver Twist,1948,Adventure|Crime|Drama,3.66,512,10949,40662
3230,"Odessa File, The",1974,Thriller,3.66,497,21489,71935
8039,Support Your Local Sheriff!,1969,Comedy|Western,3.66,456,11574,65051
3761,"Bound by Honor (a.k.a. Blood In, Blood Out)",1993,Action|Crime|Drama|Thriller,3.66,410,9702,106469
2237,Without Limits,1998,Drama,3.66,400,22256,119934
60674,Stargate: Continuum,2008,Sci-Fi,3.66,396,12914,929629
4646,Greenfingers,2000,Comedy|Drama,3.66,389,33379,203540
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),1992,Action|Romance,3.66,378,10618,105839
4658,Santa Sangre,1989,Drama|Horror|Mystery|Thriller,3.66,335,19236,98253
114935,Predestination,2014,Sci-Fi|Thriller,3.66,318,206487,2397535
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)",2006,Comedy|Drama|Romance|Sci-Fi,3.66,295,5488,497137
93855,God Bless America,2011,Comedy|Drama,3.66,286,74306,1912398
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",1993,Drama,3.66,285,19552,107617
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2005,Drama,3.66,271,1553,411270
49132,Shut Up & Sing,2006,Documentary,3.66,269,2152,811136
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1972,Drama,3.66,238,88875,68528
2323,"Cruise, The",1998,Documentary,3.66,234,32326,150230
6008,"Son, The (Le fils)",2002,Drama,3.66,228,35172,291172
107771,Only Lovers Left Alive,2013,Drama|Horror|Romance,3.66,225,152603,1714915
111622,Begin Again,2013,Comedy|Romance,3.66,220,198277,1980929
757,Ashes of Time (Dung che sai duk),1994,Drama,3.66,216,40751,109688
2305,Slam,1998,Drama,3.66,207,37532,139615
59026,99 francs,2007,Comedy,3.66,200,8827,875113
2494,"Last Days, The",1998,Documentary,3.66,195,20595,174852
8999,"That's Entertainment, Part II",1976,Documentary,3.66,185,74719,75323
5560,À nous la liberté (Freedom for Us),1931,Comedy|Musical,3.66,172,31514,22599
26599,"Law of Desire (Ley del deseo, La)",1987,Comedy|Drama|Romance,3.66,167,4043,93412
6630,"Inn of the Sixth Happiness, The",1958,Adventure|Drama,3.66,166,37451,51776
31528,Beau Geste,1939,Action|Adventure|Drama|War,3.66,161,36851,31088
48262,"Bridge, The",2006,Documentary,3.66,154,1666,799954
32770,Brothers (Brødre),2004,Drama,3.66,147,3875,386342
87194,"Way, The",2010,Drama,3.66,137,59468,1441912
27073,Two Hands,1999,Comedy|Crime|Thriller,3.66,135,13428,145547
26313,California Split,1974,Comedy|Drama,3.66,134,32044,71269
57845,Joe Strummer: The Future Is Unwritten,2007,Documentary,3.66,128,18893,800099
70521,Lost in Austen,2008,Drama|Fantasy|Romance|Sci-Fi,3.66,125,19422,1117666
8718,"Snake Pit, The",1948,Drama,3.66,124,62694,40806
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),1971,Drama|Horror,3.66,122,11900,65436
48032,"Tiger and the Snow, The (La tigre e la neve)",2005,Comedy|Drama|Romance|War,3.66,118,10846,419198
8256,Queen Christina,1933,Drama|Romance,3.66,113,31526,24481
33124,Before the Fall (NaPolA - Elite für den Führer),2004,Drama|War,3.66,113,9393,384369
8332,Sunday Bloody Sunday,1971,Drama,3.66,105,45938,67805
26413,Snake in the Eagle's Shadow (Se ying diu sau),1978,Action|Comedy,3.66,103,11537,78252
6599,Accattone,1961,Drama,3.66,95,12491,54599
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô),1955,Action|Adventure|Drama,3.66,92,31374,48579
25918,"Tree Grows in Brooklyn, A",1945,Drama,3.66,91,30177,38190
8260,"Crazy Stranger, The (Gadjo Dilo)",1997,Comedy|Drama,3.66,85,5071,122082
6644,"Green Ray, The (Rayon vert, Le)",1986,Drama|Romance,3.66,79,54898,91830
31123,Ruby & Quentin (Tais-toi!),2003,Comedy|Crime,3.66,76,7229,310203
48059,"Boy Named Charlie Brown, A",1969,Animation|Children|Comedy|Drama,3.66,75,15374,64107
36086,Dilwale Dulhania Le Jayenge,1995,Comedy|Musical|Romance,3.66,66,19404,112870
73183,"Friends of Eddie Coyle, The",1973,Crime|Drama|Thriller,3.66,65,25680,70077
71390,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",2008,Documentary,3.66,58,16194,996966
71688,Jab We Met,2007,Comedy|Drama|Romance,3.66,57,11807,1093370
52495,Straight Time,1978,Crime|Drama,3.66,56,23397,78326
4261,Lilies,1996,Drama|Fantasy|Romance,3.66,53,47643,116882
25789,Shanghai Express,1932,Adventure|Drama|Romance,3.66,52,875,23458
357,Four Weddings and a Funeral,1994,Comedy|Romance,3.65,27699,712,109831
1584,Contact,1997,Drama|Sci-Fi,3.65,19874,686,118884
1302,Field of Dreams,1989,Children|Drama|Fantasy,3.65,12267,2323,97351
345,"Adventures of Priscilla, Queen of the Desert, The",1994,Comedy|Drama,3.65,10312,2759,109045
2150,"Gods Must Be Crazy, The",1980,Adventure|Comedy,3.65,8794,8393,80801
3703,"Road Warrior, The (Mad Max 2)",1981,Action|Adventure|Sci-Fi,3.65,8756,8810,82694
2078,"Jungle Book, The",1967,Animation|Children|Comedy|Musical,3.65,8694,9325,61852
4361,Tootsie,1982,Comedy|Romance,3.65,8015,9576,84805
1907,Mulan,1998,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,3.65,7941,10674,120762
3072,Moonstruck,1987,Comedy|Romance,3.65,7458,2039,93565
6947,Master and Commander: The Far Side of the World,2003,Adventure|Drama|War,3.65,6704,8619,311113
3556,"Virgin Suicides, The",1999,Drama|Romance,3.65,6298,1443,159097
6708,Matchstick Men,2003,Comedy|Crime|Drama,3.65,4936,7270,325805
64957,"Curious Case of Benjamin Button, The",2008,Drama|Fantasy|Mystery|Romance,3.65,4383,4922,421715
2118,"Dead Zone, The",1983,Thriller,3.65,3388,11336,85407
492,Manhattan Murder Mystery,1993,Comedy|Mystery,3.65,3116,10440,107507
3668,Romeo and Juliet,1968,Drama|Romance,3.65,2815,6003,63518
88744,Rise of the Planet of the Apes,2011,Action|Drama|Sci-Fi|Thriller,3.65,2312,61791,1318514
1951,Oliver!,1968,Drama|Musical,3.65,2174,17917,63385
67087,"I Love You, Man",2009,Comedy,3.65,2051,16538,1155056
2693,Trekkies,1997,Documentary,3.65,1825,15800,120370
45210,United 93,2006,Crime|Drama,3.65,1670,9829,475276
44974,Hard Candy,2005,Drama|Thriller,3.65,1632,2652,424136
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),2000,Animation|Fantasy|Horror|Sci-Fi,3.65,1449,15999,216651
2184,"Trouble with Harry, The",1955,Comedy|Mystery,3.65,1423,11219,48750
3181,Titus,1999,Drama,3.65,1353,12524,120866
4835,Coal Miner's Daughter,1980,Drama,3.65,1172,16769,80549
635,"Family Thing, A",1996,Comedy|Drama,3.65,1100,41852,116275
89804,"Ides of March, The",2011,Drama,3.65,981,10316,1124035
59126,Religulous,2008,Comedy|Documentary,3.65,952,13007,815241
523,Ruby in Paradise,1993,Drama,3.65,926,47889,108000
51931,Reign Over Me,2007,Drama,3.65,901,2355,490204
97306,Seven Psychopaths,2012,Comedy|Crime,3.65,891,86838,1931533
40,"Cry, the Beloved Country",1995,Drama,3.65,886,34615,112749
2563,Dangerous Beauty,1998,Drama,3.65,885,8583,118892
106918,"Secret Life of Walter Mitty, The",2013,Adventure|Comedy|Drama,3.65,703,116745,359950
83,Once Upon a Time... When We Were Colored,1995,Drama|Romance,3.65,594,146599,114039
5938,Deathtrap,1982,Comedy|Crime|Mystery|Thriller,3.65,568,17590,83806
4688,Black Robe,1991,Adventure|Drama,3.65,551,41784,101465
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),2002,Romance|Thriller,3.65,467,12112,291579
93838,The Raid: Redemption,2011,Action|Crime,3.65,464,94329,1899353
73854,"Rudolph, the Red-Nosed Reindeer",1964,Adventure|Animation|Children|Fantasy|Musical,3.65,413,13382,58536
5440,She Wore a Yellow Ribbon,1949,Western,3.65,393,13909,41866
81018,"Illusionist, The (L'illusionniste)",2010,Animation,3.65,358,41201,775489
7020,Proof,1991,Comedy|Drama|Romance,3.65,354,14904,102721
81819,Biutiful,2010,Drama,3.65,352,45958,1164999
95873,Ruby Sparks,2012,Comedy|Fantasy|Romance,3.65,350,103332,1839492
67508,"Baader Meinhof Komplex, Der",2008,Action|Crime|Drama|Thriller,3.65,339,6968,765432
7080,42nd Street,1933,Drama|Musical|Romance,3.65,301,3062,24034
59810,Recount,2008,Drama,3.65,295,14050,1000771
71468,Ink,2009,Action|Fantasy|Sci-Fi,3.65,274,24869,1071804
7124,Grass,1999,Documentary,3.65,258,22010,214730
82463,Another Year,2010,Drama,3.65,250,44009,1431181
4484,Camille Claudel,1988,Drama,3.65,237,110428,94828
1117,"Eighth Day, The (Huitième jour, Le)",1996,Drama,3.65,222,36998,116581
7915,Samurai Fiction (SF: Episode One),1998,Action|Adventure|Comedy,3.65,214,10686,170544
5896,New Waterford Girl,1999,Comedy,3.65,188,35612,213121
85394,Cave of Forgotten Dreams,2010,Documentary,3.65,188,59490,1664894
