isbn,title,author,year,publisher,coverMedium,avgRating,ratingCount
0345453808,Killjoy,JULIE GARWOOD,2002,Ballantine Books,http://images.amazon.com/images/P/0345453808.01.MZZZZZZZ.jpg,8.6,5
1555831745,Bi Any Other Name:  Bisexual People Speak Out,Loraine Hutchins,1991,Alyson Publications,http://images.amazon.com/images/P/1555831745.01.MZZZZZZZ.jpg,8.6,5
0743444078,CSI: Cold Burn,Max Allan Collins,2003,Pocket Star,http://images.amazon.com/images/P/0743444078.01.MZZZZZZZ.jpg,8.6,5
0380710838,Fortune's Favorites,Colleen McCullough,1994,Avon,http://images.amazon.com/images/P/0380710838.01.MZZZZZZZ.jpg,8.6,5
0553212494,Treasure Island (Bantam Classic),ROBERT LOUIS STEVENSON,1982,Bantam,http://images.amazon.com/images/P/0553212494.01.MZZZZZZZ.jpg,8.6,5
0380816857,Cold Company : An Alaska Mystery (Alaska Mysteries (Paperback)),Sue Henry,2003,Avon,http://images.amazon.com/images/P/0380816857.01.MZZZZZZZ.jpg,8.6,5
0671736841,FALL INTO DARKNESS : FALL INTO DARKNESS,Christopher Pike,1991,Simon Pulse,http://images.amazon.com/images/P/0671736841.01.MZZZZZZZ.jpg,8.6,5
0553213660,The Story Girl (Classic),L.M. Montgomery,1988,Bantam Classics,http://images.amazon.com/images/P/0553213660.01.MZZZZZZZ.jpg,8.6,5
0375753206,The Age of Innocence (The Modern Library Classics),Edith Wharton,1999,Modern Library,http://images.amazon.com/images/P/0375753206.01.MZZZZZZZ.jpg,8.6,5
0821772872,The Lion in Glory (Zebra Historical Romance),Shannon Drake,2003,Zebra Books (Mass Market),http://images.amazon.com/images/P/0821772872.01.MZZZZZZZ.jpg,8.6,5
0060911271,Frida: A Biography of Frida Kahlo,Hayden Herrera,1991,Perennial,http://images.amazon.com/images/P/0060911271.01.MZZZZZZZ.jpg,8.6,5
1571741038,Conversations With God : An Uncommon Dialogue (Book #3),Neale Donald Walsch,1998,Hampton Roads Publishing Company,http://images.amazon.com/images/P/1571741038.01.MZZZZZZZ.jpg,8.6,5
0553099957,To Say Nothing of the Dog : How We Found the Bishop's Bird Stump at Last,Connie Willis,1997,Bantam,http://images.amazon.com/images/P/0553099957.01.MZZZZZZZ.jpg,8.6,5
1556706804,The Sweetness of Honey and the Sting of Bees : A Book of Love from the Ancient Mediterranean,Michelle Louvric,1997,"Stuart, Tabori and Chang",http://images.amazon.com/images/P/1556706804.01.MZZZZZZZ.jpg,8.6,5
067980112X,The Woman Who Rides Like a Man (Song of the Lioness (Paperback)),Tamora Pierce,1997,Random House Children's Books,http://images.amazon.com/images/P/067980112X.01.MZZZZZZZ.jpg,8.6,5
0743233476,Monday Mourning:  A Novel,Kathy Reichs,2004,Scribner,http://images.amazon.com/images/P/0743233476.01.MZZZZZZZ.jpg,8.6,5
0140274162,To the Lighthouse (Essential.penguin S.),Virginia Woolf,2004,Penguin Books Ltd,http://images.amazon.com/images/P/0140274162.01.MZZZZZZZ.jpg,8.6,5
0590407600,Magic School Bus: Inside the Earth (Magic School Bus (Paperback)),Joanna Cole,1989,Scholastic,http://images.amazon.com/images/P/0590407600.01.MZZZZZZZ.jpg,8.6,5
0753503921,Losing My Virginity: The Autobiography,Richard Branson,1999,Virgin Books,http://images.amazon.com/images/P/0753503921.01.MZZZZZZZ.jpg,8.6,5
0312996055,Psychopath (Frank Clevenger),Keith Ablow,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312996055.01.MZZZZZZZ.jpg,8.6,5
3822860867,"Millennium Art (Postcard book, 30 detachable postcards)",Taschen America,2001,Taschen,http://images.amazon.com/images/P/3822860867.01.MZZZZZZZ.jpg,8.6,5
0425150445,Bitterroot Landing,Sheri Reynolds,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425150445.01.MZZZZZZZ.jpg,8.6,5
0451139682,Different Seasons,Stephen King,1983,Signet Book,http://images.amazon.com/images/P/0451139682.01.MZZZZZZZ.jpg,8.6,5
1565921496,Programming Perl (2nd Edition),Larry Wall,1996,O'Reilly,http://images.amazon.com/images/P/1565921496.01.MZZZZZZZ.jpg,8.6,5
0525939210,Two or Three Things I Know for Sure,Dorothy Allison,1995,Dutton Books,http://images.amazon.com/images/P/0525939210.01.MZZZZZZZ.jpg,8.6,5
0380807319,Walking the Bible: A Journey by Land Through the Five Books of Moses,Bruce Feiler,2002,Perennial,http://images.amazon.com/images/P/0380807319.01.MZZZZZZZ.jpg,8.6,5
0060292873,Love That Dog,Sharon Creech,2001,Joanna Cotler,http://images.amazon.com/images/P/0060292873.01.MZZZZZZZ.jpg,8.6,5
0393303217,The Choking Doberman: And Other Urban Legends,Jan Harold Brunvand,2003,W.W. Norton &amp; Company,http://images.amazon.com/images/P/0393303217.01.MZZZZZZZ.jpg,8.6,5
0452284163,Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America,Dan Savage,2003,Plume Books,http://images.amazon.com/images/P/0452284163.01.MZZZZZZZ.jpg,8.6,5
1563893428,Batman: The Dark Knight Returns (Batman (DC Comics Paperback)),DC Comics,1997,DC Comics,http://images.amazon.com/images/P/1563893428.01.MZZZZZZZ.jpg,8.6,5
0373790058,"Notorious (Blaze, 1)",Vicki Thompson,2001,Harlequin,http://images.amazon.com/images/P/0373790058.01.MZZZZZZZ.jpg,8.6,5
0679748210,Bailey's Cafe (Vintage Contemporaries),Gloria Naylor,1993,Vintage Books USA,http://images.amazon.com/images/P/0679748210.01.MZZZZZZZ.jpg,8.6,5
0451457951,Transformation,Carol Berg,2000,New American Library,http://images.amazon.com/images/P/0451457951.01.MZZZZZZZ.jpg,8.6,5
0684824396,The BIBLE ACCORDING TO MARK TWAIN,Joseph B. Mccullough,1996,Touchstone,http://images.amazon.com/images/P/0684824396.01.MZZZZZZZ.jpg,8.6,5
0895773783,New Complete Do-It-Yourself Manual,Reader's Digest,1996,Readers Digest,http://images.amazon.com/images/P/0895773783.01.MZZZZZZZ.jpg,8.6,5
0385312660,Second Nature,MICHAEL POLLAN,1992,Delta,http://images.amazon.com/images/P/0385312660.01.MZZZZZZZ.jpg,8.6,5
0441009190,The Time Machine,H. G. Wells,2001,Ace Books,http://images.amazon.com/images/P/0441009190.01.MZZZZZZZ.jpg,8.6,5
0345463935,Dead Certain,MARIAH STEWART,2004,Ballantine Books,http://images.amazon.com/images/P/0345463935.01.MZZZZZZZ.jpg,8.6,5
0804119813,Master of Temptation,NICOLE JORDAN,2004,Fawcett,http://images.amazon.com/images/P/0804119813.01.MZZZZZZZ.jpg,8.6,5
0786015403,Merilynn: The Sorority (Sorority Trilogy),Tamara Thorne,2003,Pinnacle Books,http://images.amazon.com/images/P/0786015403.01.MZZZZZZZ.jpg,8.6,5
3492233651,Und Nietzsche weinte.,Irvin D. Yalom,2001,Piper,http://images.amazon.com/images/P/3492233651.01.MZZZZZZZ.jpg,8.6,5
0689851324,Homecoming,Cynthia Voigt,2002,Simon Pulse,http://images.amazon.com/images/P/0689851324.01.MZZZZZZZ.jpg,8.6,5
0003300277,"Cascades - \Fahrenheit 451\"" (Collins Cascades)""",Ray Bradbury,1985,HarperCollins Publishers,http://images.amazon.com/images/P/0003300277.01.MZZZZZZZ.jpg,8.6,5
0785273425,The Sacred Romance: Drawing Closer to the Heart of God,Brent Curtis,1997,Nelson Books,http://images.amazon.com/images/P/0785273425.01.MZZZZZZZ.jpg,8.6,5
031218008X,One Thousand White Women : The Journals Of May Dodd,Jim Fergus,1998,St. Martin's Press,http://images.amazon.com/images/P/031218008X.01.MZZZZZZZ.jpg,8.6,5
0871565099,In the Absence of the Sacred: The Failure of Technology and the Survival of the Indian Nations,Jerry Mander,1992,Sierra Club Books,http://images.amazon.com/images/P/0871565099.01.MZZZZZZZ.jpg,8.6,5
0451526864,"The Tragedy of Romeo and Juliet (Signet Classic, 2686)",William Shakespeare,1998,Signet Book,http://images.amazon.com/images/P/0451526864.01.MZZZZZZZ.jpg,8.6,5
1588720756,Life As a Daymaker: How to Change the World by Simply Making Someone's Day,David Wagner,2003,Jodere Group,http://images.amazon.com/images/P/1588720756.01.MZZZZZZZ.jpg,8.6,5
0446391069,Leadership Secrets of Attila the Hun,Wess Roberts,1990,Warner Books,http://images.amazon.com/images/P/0446391069.01.MZZZZZZZ.jpg,8.6,5
0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill,http://images.amazon.com/images/P/0070212570.01.MZZZZZZZ.jpg,8.59,86
1400032717,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),Mark Haddon,2004,Vintage,http://images.amazon.com/images/P/1400032717.01.MZZZZZZZ.jpg,8.59,51
0670855030,Insomnia,Stephen King,1994,Viking Books,http://images.amazon.com/images/P/0670855030.01.MZZZZZZZ.jpg,8.59,29
1573229725,Fingersmith,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,8.59,27
0671776975,A RIVER RUNS THROUGH IT AND OTHER STORIES : AND OTHER STORIES,Norman Maclean,1992,Pocket,http://images.amazon.com/images/P/0671776975.01.MZZZZZZZ.jpg,8.59,22
0671721291,The Ship Who Searched,Anne McCaffrey,1992,Baen,http://images.amazon.com/images/P/0671721291.01.MZZZZZZZ.jpg,8.59,17
0140075623,Stones for Ibarra (Penguin Contemporary American Fiction Series),Harriet Doerr,1988,Penguin Books,http://images.amazon.com/images/P/0140075623.01.MZZZZZZZ.jpg,8.59,17
0440212561,Outlander,DIANA GABALDON,1992,Dell,http://images.amazon.com/images/P/0440212561.01.MZZZZZZZ.jpg,8.58,105
0671527215,Hitchhikers's Guide to the Galaxy,Douglas Adams,1984,Pocket,http://images.amazon.com/images/P/0671527215.01.MZZZZZZZ.jpg,8.58,26
0440111498,Cat's Cradle,Kurt Vonnegut,1997,Dell Publishing Company,http://images.amazon.com/images/P/0440111498.01.MZZZZZZZ.jpg,8.58,24
0590457225,Dealing With Dragons (Enchanted Forest Chronicles (Paperback)),Patricia C. Wrede,1992,Scholastic,http://images.amazon.com/images/P/0590457225.01.MZZZZZZZ.jpg,8.58,19
0449215296,Family: The Ties That Bind and Gag,Erma Bombeck,1991,Fawcett Books,http://images.amazon.com/images/P/0449215296.01.MZZZZZZZ.jpg,8.58,19
0679767398,"South of the Border, West of the Sun",Haruki Murakami,2000,Vintage Books USA,http://images.amazon.com/images/P/0679767398.01.MZZZZZZZ.jpg,8.58,12
0553211757,Crime and Punishment (Crime &amp; Punishment),Fyodor Dostoevsky,1984,Bantam,http://images.amazon.com/images/P/0553211757.01.MZZZZZZZ.jpg,8.58,12
0671737821,Honor's Splendour,Julie Garwood,1991,Pocket,http://images.amazon.com/images/P/0671737821.01.MZZZZZZZ.jpg,8.58,12
0345403959,Belgarath the Sorcerer,David Eddings,1996,Del Rey Books,http://images.amazon.com/images/P/0345403959.01.MZZZZZZZ.jpg,8.58,12
0451525264,Les Miserables a New Unabridged Translation (Signet Classics),Victor Hugo,1987,Signet Book,http://images.amazon.com/images/P/0451525264.01.MZZZZZZZ.jpg,8.58,12
0140157379,Haroun and the Sea of Stories,Salman Rushdie,1991,Penguin Books,http://images.amazon.com/images/P/0140157379.01.MZZZZZZZ.jpg,8.58,12
0064400085,These Happy Golden Years (Little House),Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400085.01.MZZZZZZZ.jpg,8.58,12
0020442009,Horse and His Boy,C. S. Lewis,1970,MacMillan Publishing Company.,http://images.amazon.com/images/P/0020442009.01.MZZZZZZZ.jpg,8.58,12
0425173895,The Murder of Roger Ackroyd (Hercule Poirot Mysteries (Paperback)),Agatha Christie,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425173895.01.MZZZZZZZ.jpg,8.58,12
0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/0842329250.01.MZZZZZZZ.jpg,8.57,47
0553277537,Dandelion Wine (Grand Master Editions),RAY BRADBURY,1985,Bantam,http://images.amazon.com/images/P/0553277537.01.MZZZZZZZ.jpg,8.57,28
0671042556,Blackbird: A Childhood Lost and Found,Jennifer Lauck,2000,Atria,http://images.amazon.com/images/P/0671042556.01.MZZZZZZZ.jpg,8.57,23
0684801051,TIME AND AGAIN,Jack Finney,1995,Touchstone,http://images.amazon.com/images/P/0684801051.01.MZZZZZZZ.jpg,8.57,21
0312980388,Warlock : A Novel of Ancient Egypt,Wilbur Smith,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312980388.01.MZZZZZZZ.jpg,8.57,14
0449300021,Les Miserables,VICTOR HUGO,1982,Fawcett,http://images.amazon.com/images/P/0449300021.01.MZZZZZZZ.jpg,8.57,14
0312243359,We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda,Philip Gourevitch,1999,Picador USA,http://images.amazon.com/images/P/0312243359.01.MZZZZZZZ.jpg,8.57,14
0486264785,The Importance of Being Earnest (Dover Thrift Editions),Oscar Wilde,1990,Dover Publications,http://images.amazon.com/images/P/0486264785.01.MZZZZZZZ.jpg,8.57,14
0312203039,High Five (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Press,http://images.amazon.com/images/P/0312203039.01.MZZZZZZZ.jpg,8.57,14
3257218370,Gottes Werk Und Teufels Beitrag,John Irving,2000,Diogenes Verlag AG,http://images.amazon.com/images/P/3257218370.01.MZZZZZZZ.jpg,8.57,14
0440431808,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E. L. Konigsburg,1977,Yearling Books,http://images.amazon.com/images/P/0440431808.01.MZZZZZZZ.jpg,8.57,14
8445071769,El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback)),J. R. R. Tolkien,2001,Minotauro,http://images.amazon.com/images/P/8445071769.01.MZZZZZZZ.jpg,8.57,7
0743249992,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich,2003,Free Press,http://images.amazon.com/images/P/0743249992.01.MZZZZZZZ.jpg,8.57,7
0972044205,The Breach,Brian Kaufman,2002,Last Knight Pub Co,http://images.amazon.com/images/P/0972044205.01.MZZZZZZZ.jpg,8.57,7
0425144569,For All Eternity,Linda Lael Miller,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425144569.01.MZZZZZZZ.jpg,8.57,7
0486280489,The Scarlet Letter (Dover Thrift Editions),Nathaniel Hawthorne,1994,Dover Publications,http://images.amazon.com/images/P/0486280489.01.MZZZZZZZ.jpg,8.57,7
0553210114,The Red Badge of Courage (Bantam Classics),STEPHEN CRANE,1981,Bantam,http://images.amazon.com/images/P/0553210114.01.MZZZZZZZ.jpg,8.57,7
1551666014,Tomorrow's Promise: Can the Heart Let Go of Yesterday?,Sandra Brown,2000,Mira,http://images.amazon.com/images/P/1551666014.01.MZZZZZZZ.jpg,8.57,7
0553293400,The Caves of Steel,Isaac Asimov,1991,Bantam,http://images.amazon.com/images/P/0553293400.01.MZZZZZZZ.jpg,8.57,7
0553564943,Magician: Apprentice (Riftwar Saga),RAYMOND FEIST,1993,Bantam,http://images.amazon.com/images/P/0553564943.01.MZZZZZZZ.jpg,8.57,7
0553580531,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,1999,Bantam Books,http://images.amazon.com/images/P/0553580531.01.MZZZZZZZ.jpg,8.57,7
0486285537,100 Best-Loved Poems (Dover Thrift Editions),Philip Smith,1995,Dover Publications,http://images.amazon.com/images/P/0486285537.01.MZZZZZZZ.jpg,8.57,7
0451206339,Forgive the Moon,Maryanne Stahl,2002,New American Library,http://images.amazon.com/images/P/0451206339.01.MZZZZZZZ.jpg,8.57,7
0140440038,The Theban Plays (Penguin Classics),Sophocles,1970,Penguin Books,http://images.amazon.com/images/P/0140440038.01.MZZZZZZZ.jpg,8.57,7
0440414857,The Ink Drinker (Ink Drinker),Eric Sanvoisin,2002,Yearling Books,http://images.amazon.com/images/P/0440414857.01.MZZZZZZZ.jpg,8.57,7
0380789590,Quicker than the Eye,Ray Bradbury,1997,Avon,http://images.amazon.com/images/P/0380789590.01.MZZZZZZZ.jpg,8.57,7
0451457935,Stardoc II: Beyond Varallan (Stardoc (Paperback)),S. L. Viehl,2000,Roc,http://images.amazon.com/images/P/0451457935.01.MZZZZZZZ.jpg,8.57,7
0345359925,The Power of One,Bryce Courtenay,1992,Ballantine Books,http://images.amazon.com/images/P/0345359925.01.MZZZZZZZ.jpg,8.57,7
0380017962,Dona Flor and Her Two Husbands,Jorge Amado,1977,Avon,http://images.amazon.com/images/P/0380017962.01.MZZZZZZZ.jpg,8.57,7
0517189682,Anne of Green Gables (Children's Classics),L.M. MONTGOMERY,1998,Children's Classics,http://images.amazon.com/images/P/0517189682.01.MZZZZZZZ.jpg,8.57,7
0553073273,"Heir to the Empire (Star Wars, Vol. 1)",Timothy Zahn,1991,Bantam,http://images.amazon.com/images/P/0553073273.01.MZZZZZZZ.jpg,8.57,7
0399141855,To the Hilt,Dick Francis,1996,Putnam Pub Group,http://images.amazon.com/images/P/0399141855.01.MZZZZZZZ.jpg,8.57,7
0151006261,Under the Skin,Michel Faber,2000,Harcourt,http://images.amazon.com/images/P/0151006261.01.MZZZZZZZ.jpg,8.57,7
0060913983,Proud Shoes: The Story of an American Family,Pauli Murray,1987,Harpercollins,http://images.amazon.com/images/P/0060913983.01.MZZZZZZZ.jpg,8.57,7
0671502336,CATCH 22,Joseph Heller,1994,Simon &amp; Schuster,http://images.amazon.com/images/P/0671502336.01.MZZZZZZZ.jpg,8.57,7
0553575430,"Stalking Darkness (Nightrunner, Vol. 2)",Lynn Flewelling,1997,Bantam,http://images.amazon.com/images/P/0553575430.01.MZZZZZZZ.jpg,8.57,7
0451628055,Odyssey: The Story of Odysseus,Homer,1971,Mentor Books,http://images.amazon.com/images/P/0451628055.01.MZZZZZZZ.jpg,8.57,7
014039012X,"Narrative of the Life of Frederick Douglass, an American Slave (The Penguin American Library)",Frederick Douglass,1982,Penguin Books,http://images.amazon.com/images/P/014039012X.01.MZZZZZZZ.jpg,8.57,7
0553212338,"Call of The Wild, White Fang (Bantam Classics)",JACK LONDON,1991,Bantam,http://images.amazon.com/images/P/0553212338.01.MZZZZZZZ.jpg,8.57,7
2277260029,Neverwhere,Neil Gaiman,1998,J'ai lu,http://images.amazon.com/images/P/2277260029.01.MZZZZZZZ.jpg,8.57,7
0671019074,The Color Purple,Alice Walker,1998,Washington Square Press,http://images.amazon.com/images/P/0671019074.01.MZZZZZZZ.jpg,8.57,7
0553262580,The God Project,John Saul,1983,Bantam Books,http://images.amazon.com/images/P/0553262580.01.MZZZZZZZ.jpg,8.57,7
0886775302,Blood Lines (Daw Book Collectors),Tanya Huff,1993,Daw Books,http://images.amazon.com/images/P/0886775302.01.MZZZZZZZ.jpg,8.57,7
0452268184,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth,1993,Plume Books,http://images.amazon.com/images/P/0452268184.01.MZZZZZZZ.jpg,8.57,7
0689826990,Hatchet,Gary Paulsen,1999,Simon Pulse,http://images.amazon.com/images/P/0689826990.01.MZZZZZZZ.jpg,8.57,7
045120753X,Next Victim,Michael Prescott,2002,Signet Book,http://images.amazon.com/images/P/045120753X.01.MZZZZZZZ.jpg,8.57,7
0385336667,Persuader: A Jack Reacher Novel,LEE CHILD,2003,Delacorte Press,http://images.amazon.com/images/P/0385336667.01.MZZZZZZZ.jpg,8.57,7
0399133844,Gracie: A Love Story,George Burns,1988,Putnam Pub Group,http://images.amazon.com/images/P/0399133844.01.MZZZZZZZ.jpg,8.57,7
0394755111,Iron and Silk (Vintage Departures),Mark Salzman,1987,Vintage Books USA,http://images.amazon.com/images/P/0394755111.01.MZZZZZZZ.jpg,8.57,7
0374148600,Ex Libris: Confessions of a Common Reader,Anne Fadiman,1998,Farrar Straus Giroux,http://images.amazon.com/images/P/0374148600.01.MZZZZZZZ.jpg,8.57,7
055380202X,The Universe in a Nutshell,S. W. Hawking,2001,Bantam,http://images.amazon.com/images/P/055380202X.01.MZZZZZZZ.jpg,8.57,7
1853260177,Wind in the Willows (Wordsworth Collection),K. Grahame,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260177.01.MZZZZZZZ.jpg,8.57,7
360893541X,Die Gefahrten I,J. R. R. Tolkien,2001,Distribooks,http://images.amazon.com/images/P/360893541X.01.MZZZZZZZ.jpg,8.57,7
0375704833,"You're an Animal, Viskovitz! (Vintage International (Paperback))",Alessandro Boffa,2003,Vintage Books USA,http://images.amazon.com/images/P/0375704833.01.MZZZZZZZ.jpg,8.57,7
0451127897,Stand,Stephen King,1980,Signet Book,http://images.amazon.com/images/P/0451127897.01.MZZZZZZZ.jpg,8.57,7
0446530220,The Cabinet of Curiosities,Douglas Preston,2002,Warner Books,http://images.amazon.com/images/P/0446530220.01.MZZZZZZZ.jpg,8.57,7
0380975017,Devil's Claw: A Joanna Brady Mystery,J.A. Jance,2000,William Morrow,http://images.amazon.com/images/P/0380975017.01.MZZZZZZZ.jpg,8.57,7
0590433172,The Grey King (The Dark is Rising Sequence),Cooper Susan,1990,Scholastic,http://images.amazon.com/images/P/0590433172.01.MZZZZZZZ.jpg,8.57,7
0345388216,Dragonseye (Dragonriders of Pern Series),Anne McCaffrey,1997,Ballantine Books,http://images.amazon.com/images/P/0345388216.01.MZZZZZZZ.jpg,8.57,7
1576736423,The Guardian (O'Malley #2),Dee Henderson,2001,Multnomah,http://images.amazon.com/images/P/1576736423.01.MZZZZZZZ.jpg,8.57,7
0671744615,LEGEND,Jude Deveraux,1996,Atria,http://images.amazon.com/images/P/0671744615.01.MZZZZZZZ.jpg,8.57,7
0553293370,Foundation and Empire (Foundation Novels (Paperback)),ISAAC ASIMOV,1991,Bantam,http://images.amazon.com/images/P/0553293370.01.MZZZZZZZ.jpg,8.57,7
0374266425,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1994,Farrar Straus Giroux,http://images.amazon.com/images/P/0374266425.01.MZZZZZZZ.jpg,8.57,7
0060952520,The Simpsons: A Complete Guide to Our Favorite Family,Matt Groening,1997,Perennial,http://images.amazon.com/images/P/0060952520.01.MZZZZZZZ.jpg,8.57,7
